shipping_id,order_id,shipping_date,shipping_address,shipping_method
679,39015,2024-08-04,Address_679,Express
680,142640,2024-07-02,Address_680,Express
681,156979,2024-07-02,Address_681,Express
682,115409,2024-11-02,Address_682,Standard
683,162925,2024-06-22,Address_683,Standard
684,109978,2024-02-07,Address_684,Standard
685,106794,2024-08-14,Address_685,Standard
686,62016,2024-07-22,Address_686,Express
687,126228,2024-04-10,Address_687,Standard
688,50178,2024-10-12,Address_688,Express
689,46169,2024-12-27,Address_689,Express
690,29225,2024-02-26,Address_690,Standard
691,60329,2024-05-24,Address_691,Standard
692,23478,2024-08-19,Address_692,Standard
693,95292,2024-08-14,Address_693,Standard
694,155213,2024-12-12,Address_694,Standard
695,115484,2024-01-01,Address_695,Standard
696,16244,2024-11-30,Address_696,Express
697,49991,2024-10-09,Address_697,Standard
698,91649,2024-08-12,Address_698,Express
699,128516,2024-05-15,Address_699,Express
700,16347,2024-04-10,Address_700,Standard
701,40436,2024-09-15,Address_701,Standard
702,6187,2024-12-15,Address_702,Standard
703,107835,2024-07-15,Address_703,Express
704,32519,2024-07-09,Address_704,Standard
705,94147,2024-12-16,Address_705,Standard
706,150653,2024-08-06,Address_706,Express
707,129894,2024-08-19,Address_707,Express
708,73446,2024-11-26,Address_708,Express
709,155431,2024-04-21,Address_709,Standard
710,42423,2024-07-07,Address_710,Express
711,96167,2024-11-11,Address_711,Express
712,11664,2024-07-15,Address_712,Express
713,113475,2024-11-22,Address_713,Standard
714,6380,2024-10-10,Address_714,Express
715,57469,2024-01-09,Address_715,Standard
716,481,2024-06-15,Address_716,Standard
717,101369,2024-01-01,Address_717,Express
718,137769,2024-03-31,Address_718,Standard
719,10374,2024-03-12,Address_719,Express
720,40231,2024-12-07,Address_720,Express
721,113058,2024-02-14,Address_721,Standard
722,73931,2024-01-23,Address_722,Express
723,140550,2024-10-16,Address_723,Express
724,8800,2024-03-25,Address_724,Standard
725,64856,2024-08-19,Address_725,Express
726,120877,2024-11-15,Address_726,Standard
727,24220,2024-07-15,Address_727,Standard
728,48414,2024-05-03,Address_728,Express
729,37942,2024-08-27,Address_729,Standard
730,108395,2024-09-20,Address_730,Standard
731,125860,2024-10-18,Address_731,Express
732,157210,2024-10-02,Address_732,Standard
733,69648,2024-06-22,Address_733,Standard
734,62523,2024-08-29,Address_734,Express
735,6455,2024-09-02,Address_735,Express
736,105717,2024-10-08,Address_736,Standard
737,142900,2024-09-15,Address_737,Standard
738,13767,2024-01-18,Address_738,Standard
739,118152,2024-05-31,Address_739,Standard
740,140646,2024-01-08,Address_740,Express
741,136744,2024-03-10,Address_741,Standard
742,76820,2024-06-09,Address_742,Express
743,167037,2024-06-12,Address_743,Express
744,18427,2024-12-20,Address_744,Standard
745,112643,2024-07-24,Address_745,Standard
746,69041,2024-07-27,Address_746,Express
747,59197,2024-05-30,Address_747,Express
748,162267,2024-04-07,Address_748,Express
749,130719,2024-01-21,Address_749,Express
750,90374,2024-10-09,Address_750,Express
751,29687,2024-10-04,Address_751,Standard
752,35056,2024-07-17,Address_752,Standard
753,28177,2024-11-15,Address_753,Standard
754,6347,2024-01-08,Address_754,Standard
755,99311,2024-11-04,Address_755,Standard
756,115172,2024-07-09,Address_756,Express
757,119177,2024-06-14,Address_757,Standard
758,3330,2024-08-30,Address_758,Express
759,148853,2024-01-06,Address_759,Express
760,86742,2024-06-19,Address_760,Express
761,9308,2024-10-25,Address_761,Express
762,101682,2024-02-12,Address_762,Standard
763,159760,2024-10-16,Address_763,Express
764,125414,2024-04-10,Address_764,Standard
765,30378,2024-11-22,Address_765,Express
766,51355,2024-08-30,Address_766,Standard
767,1618,2024-07-12,Address_767,Standard
768,65216,2024-04-11,Address_768,Standard
769,81875,2024-12-30,Address_769,Express
770,79143,2024-06-23,Address_770,Express
771,83236,2024-02-13,Address_771,Standard
772,110140,2024-02-26,Address_772,Express
773,147762,2024-12-09,Address_773,Express
774,162095,2024-03-10,Address_774,Express
775,20118,2024-09-12,Address_775,Express
776,89637,2024-06-02,Address_776,Standard
777,65294,2024-06-27,Address_777,Standard
778,61071,2024-01-27,Address_778,Express
779,63436,2024-03-20,Address_779,Standard
780,163768,2024-04-12,Address_780,Express
781,121117,2024-09-01,Address_781,Express
782,48679,2024-03-19,Address_782,Express
783,101023,2024-08-16,Address_783,Express
784,1147,2024-06-17,Address_784,Standard
785,139007,2024-01-10,Address_785,Standard
786,66849,2024-12-09,Address_786,Express
787,93455,2024-10-13,Address_787,Express
788,48864,2024-01-31,Address_788,Standard
789,147378,2024-04-30,Address_789,Standard
790,52430,2024-04-01,Address_790,Standard
791,125809,2024-06-05,Address_791,Express
792,30834,2024-08-25,Address_792,Standard
793,113962,2024-03-14,Address_793,Express
794,145846,2024-12-15,Address_794,Standard
795,150393,2024-05-29,Address_795,Express
796,117587,2024-02-17,Address_796,Standard
797,39695,2024-06-05,Address_797,Express
798,100537,2024-05-03,Address_798,Express
799,118488,2024-06-25,Address_799,Express
800,150138,2024-10-19,Address_800,Standard
801,169402,2024-03-27,Address_801,Express
802,153553,2024-04-09,Address_802,Express
803,51035,2024-01-24,Address_803,Standard
804,116532,2024-07-10,Address_804,Standard
805,152884,2024-02-08,Address_805,Standard
806,141380,2024-05-03,Address_806,Standard
807,142886,2024-05-20,Address_807,Standard
808,153793,2024-06-18,Address_808,Standard
809,84968,2024-12-21,Address_809,Express
810,127463,2024-02-02,Address_810,Standard
811,47549,2024-12-11,Address_811,Standard
812,43,2024-06-05,Address_812,Standard
813,152724,2024-05-29,Address_813,Standard
814,45995,2024-03-23,Address_814,Standard
815,148583,2024-06-08,Address_815,Express
816,88161,2024-07-31,Address_816,Standard
817,33472,2024-06-14,Address_817,Standard
818,41755,2024-09-15,Address_818,Express
819,154664,2024-02-05,Address_819,Express
820,109983,2024-08-27,Address_820,Standard
821,101583,2024-06-27,Address_821,Standard
822,35730,2024-12-26,Address_822,Standard
823,114193,2024-09-27,Address_823,Express
824,24849,2024-09-06,Address_824,Standard
825,102060,2024-08-08,Address_825,Express
826,16431,2024-01-21,Address_826,Express
827,169355,2024-11-17,Address_827,Standard
828,24477,2024-04-18,Address_828,Standard
829,26126,2024-02-09,Address_829,Standard
830,54527,2024-07-24,Address_830,Standard
831,156659,2024-04-12,Address_831,Express
832,133850,2024-01-24,Address_832,Express
833,17812,2024-12-28,Address_833,Express
834,113689,2024-09-15,Address_834,Express
835,75803,2024-07-17,Address_835,Express
836,162265,2024-11-03,Address_836,Standard
837,68697,2024-05-31,Address_837,Standard
838,91143,2024-12-29,Address_838,Standard
839,14105,2024-01-19,Address_839,Standard
840,156757,2024-10-09,Address_840,Standard
841,39152,2024-10-14,Address_841,Express
842,10604,2024-07-18,Address_842,Express
843,3089,2024-08-10,Address_843,Standard
844,132103,2024-05-30,Address_844,Standard
845,7760,2024-06-20,Address_845,Express
846,156260,2024-11-22,Address_846,Express
847,24317,2024-03-28,Address_847,Express
848,94668,2024-09-11,Address_848,Express
849,104081,2024-08-09,Address_849,Standard
850,140982,2024-11-15,Address_850,Express
851,31867,2024-03-20,Address_851,Standard
852,102942,2024-01-20,Address_852,Express
853,103994,2024-09-04,Address_853,Standard
854,44872,2024-12-19,Address_854,Express
855,119462,2024-11-16,Address_855,Express
856,161180,2024-01-27,Address_856,Express
857,125963,2024-08-19,Address_857,Express
858,23370,2024-11-20,Address_858,Express
859,168779,2024-11-20,Address_859,Express
860,97640,2024-12-28,Address_860,Standard
861,4015,2024-09-22,Address_861,Standard
862,90386,2024-05-05,Address_862,Standard
863,118191,2024-02-17,Address_863,Express
864,154405,2024-03-02,Address_864,Standard
865,159083,2024-07-17,Address_865,Standard
866,13208,2024-09-09,Address_866,Express
867,96667,2024-12-18,Address_867,Express
868,83873,2024-06-22,Address_868,Standard
869,134771,2024-02-24,Address_869,Standard
870,19844,2024-01-31,Address_870,Standard
871,22291,2024-09-26,Address_871,Express
872,150262,2024-07-19,Address_872,Standard
873,88706,2024-05-03,Address_873,Standard
874,35943,2024-07-02,Address_874,Express
875,111721,2024-03-05,Address_875,Standard
876,13140,2024-10-20,Address_876,Express
877,46713,2024-02-22,Address_877,Standard
878,106527,2024-11-06,Address_878,Standard
879,102779,2024-07-29,Address_879,Express
880,25188,2024-09-08,Address_880,Express
881,34490,2024-07-23,Address_881,Express
882,8858,2024-09-22,Address_882,Standard
883,15693,2024-06-13,Address_883,Standard
884,140277,2024-10-20,Address_884,Standard
885,17618,2024-08-07,Address_885,Standard
886,19813,2024-12-30,Address_886,Standard
887,125129,2024-01-01,Address_887,Standard
888,104010,2024-06-20,Address_888,Standard
889,8847,2024-06-04,Address_889,Express
890,132730,2024-10-30,Address_890,Standard
891,86034,2024-04-01,Address_891,Standard
892,163681,2024-12-11,Address_892,Standard
893,104997,2024-11-26,Address_893,Standard
894,157269,2024-07-10,Address_894,Standard
895,48814,2024-07-24,Address_895,Express
896,124259,2024-05-31,Address_896,Express
897,151126,2024-04-13,Address_897,Express
898,1603,2024-08-08,Address_898,Standard
899,169205,2024-07-03,Address_899,Standard
900,19663,2024-04-27,Address_900,Express
901,3971,2024-09-21,Address_901,Standard
902,159446,2024-03-01,Address_902,Express
903,135376,2024-01-10,Address_903,Standard
904,1723,2024-04-23,Address_904,Express
905,103928,2024-03-24,Address_905,Standard
906,76126,2024-03-27,Address_906,Standard
907,106091,2024-09-24,Address_907,Standard
908,96303,2024-05-18,Address_908,Express
909,157703,2024-07-05,Address_909,Express
910,58296,2024-02-14,Address_910,Standard
911,20921,2024-05-14,Address_911,Standard
912,141179,2024-04-25,Address_912,Express
913,47242,2024-01-11,Address_913,Express
914,157281,2024-01-15,Address_914,Standard
915,73690,2024-01-03,Address_915,Express
916,90870,2024-10-13,Address_916,Express
917,19291,2024-11-08,Address_917,Express
918,25481,2024-03-10,Address_918,Standard
919,121774,2024-01-13,Address_919,Standard
920,116629,2024-02-10,Address_920,Express
921,91845,2024-09-07,Address_921,Express
922,113140,2024-12-26,Address_922,Standard
923,92538,2024-07-30,Address_923,Express
924,40873,2024-01-25,Address_924,Standard
925,118636,2024-08-30,Address_925,Standard
926,29839,2024-12-14,Address_926,Standard
927,109833,2024-04-05,Address_927,Standard
928,15422,2024-07-07,Address_928,Standard
929,168971,2024-01-25,Address_929,Standard
930,152528,2024-08-25,Address_930,Standard
931,46,2024-11-22,Address_931,Express
932,1716,2024-05-21,Address_932,Standard
933,161706,2024-05-29,Address_933,Standard
934,103889,2024-06-01,Address_934,Standard
935,165044,2024-08-26,Address_935,Express
936,82759,2024-02-19,Address_936,Express
937,46035,2024-06-21,Address_937,Express
938,143014,2024-08-23,Address_938,Express
939,158507,2024-05-16,Address_939,Express
940,144895,2024-08-19,Address_940,Standard
941,159795,2024-01-08,Address_941,Express
942,156428,2024-04-10,Address_942,Standard
943,15161,2024-07-05,Address_943,Express
944,121,2024-01-17,Address_944,Standard
945,142917,2024-11-14,Address_945,Express
946,93755,2024-06-07,Address_946,Express
947,47999,2024-01-02,Address_947,Express
948,80020,2024-03-01,Address_948,Express
949,459,2024-09-22,Address_949,Standard
950,140915,2024-07-05,Address_950,Standard
951,19768,2024-04-21,Address_951,Express
952,49706,2024-01-16,Address_952,Express
953,45567,2024-10-24,Address_953,Standard
954,11462,2024-11-02,Address_954,Express
955,105089,2024-05-21,Address_955,Express
956,154047,2024-05-25,Address_956,Express
957,155827,2024-06-18,Address_957,Express
958,51523,2024-01-17,Address_958,Express
959,15912,2024-08-11,Address_959,Standard
960,31928,2024-12-23,Address_960,Express
961,35987,2024-11-15,Address_961,Standard
962,48181,2024-04-01,Address_962,Express
963,169021,2024-12-16,Address_963,Express
964,19971,2024-08-10,Address_964,Express
965,8487,2024-03-25,Address_965,Standard
966,152421,2024-10-23,Address_966,Express
967,154004,2024-01-27,Address_967,Express
968,21035,2024-11-03,Address_968,Express
969,91567,2024-02-24,Address_969,Standard
970,114680,2024-08-04,Address_970,Standard
971,40657,2024-08-20,Address_971,Express
972,104438,2024-02-22,Address_972,Standard
973,63312,2024-07-25,Address_973,Standard
974,113096,2024-10-17,Address_974,Standard
975,89616,2024-07-20,Address_975,Standard
976,64946,2024-05-25,Address_976,Standard
977,149682,2024-03-11,Address_977,Express
978,134604,2024-05-27,Address_978,Standard
979,91181,2024-06-26,Address_979,Standard
980,156186,2024-12-21,Address_980,Express
981,75692,2024-05-11,Address_981,Standard
982,107953,2024-10-22,Address_982,Express
983,17267,2024-05-28,Address_983,Standard
984,126187,2024-05-04,Address_984,Express
985,14089,2024-06-18,Address_985,Express
986,12674,2024-06-30,Address_986,Standard
987,159668,2024-03-14,Address_987,Standard
988,6146,2024-01-02,Address_988,Express
989,2221,2024-04-24,Address_989,Standard
990,112643,2024-03-30,Address_990,Standard
991,83915,2024-08-29,Address_991,Express
992,66093,2024-09-23,Address_992,Express
993,67594,2024-09-30,Address_993,Standard
994,39836,2024-05-11,Address_994,Express
995,61586,2024-08-27,Address_995,Standard
996,102025,2024-09-29,Address_996,Standard
997,139271,2024-04-07,Address_997,Express
998,51395,2024-02-04,Address_998,Express
999,22215,2024-06-22,Address_999,Express
1000,121821,2024-02-01,Address_1000,Standard
1001,152460,2024-09-27,Address_1001,Express
1002,41491,2024-09-27,Address_1002,Standard
1003,10816,2024-08-05,Address_1003,Standard
1004,95571,2024-08-17,Address_1004,Express
1005,139618,2024-03-29,Address_1005,Standard
1006,120770,2024-10-04,Address_1006,Express
1007,79959,2024-04-19,Address_1007,Express
1008,5460,2024-02-08,Address_1008,Standard
1009,122160,2024-05-21,Address_1009,Standard
1010,149083,2024-10-27,Address_1010,Express
1011,61093,2024-10-03,Address_1011,Express
1012,164739,2024-04-04,Address_1012,Express
1013,91070,2024-07-26,Address_1013,Standard
1014,117420,2024-11-26,Address_1014,Express
1015,85275,2024-01-31,Address_1015,Express
1016,168387,2024-12-04,Address_1016,Standard
1017,23802,2024-11-27,Address_1017,Express
1018,49251,2024-09-28,Address_1018,Standard
1019,131467,2024-07-08,Address_1019,Standard
1020,31744,2024-11-05,Address_1020,Express
1021,25400,2024-10-29,Address_1021,Express
1022,116334,2024-12-26,Address_1022,Standard
1023,2925,2024-02-17,Address_1023,Standard
1024,124325,2024-08-25,Address_1024,Standard
1025,9895,2024-06-25,Address_1025,Standard
1026,78312,2024-11-06,Address_1026,Express
1027,42870,2024-08-09,Address_1027,Express
1028,100160,2024-04-03,Address_1028,Standard
1029,35092,2024-05-08,Address_1029,Express
1030,168141,2024-11-06,Address_1030,Express
1031,123808,2024-12-26,Address_1031,Express
1032,81731,2024-03-27,Address_1032,Express
1033,4091,2024-11-04,Address_1033,Standard
1034,19024,2024-01-03,Address_1034,Standard
1035,159557,2024-11-15,Address_1035,Express
1036,46790,2024-01-24,Address_1036,Express
1037,97468,2024-08-09,Address_1037,Standard
1038,127461,2024-09-25,Address_1038,Standard
1039,60657,2024-09-03,Address_1039,Express
1040,130019,2024-10-11,Address_1040,Standard
1041,30304,2024-01-08,Address_1041,Express
1042,157626,2024-03-11,Address_1042,Standard
1043,114789,2024-09-10,Address_1043,Express
1044,115739,2024-07-16,Address_1044,Standard
1045,116604,2024-11-06,Address_1045,Standard
1046,6174,2024-11-29,Address_1046,Standard
1047,159721,2024-10-18,Address_1047,Express
1048,155689,2024-10-04,Address_1048,Standard
1049,94927,2024-02-11,Address_1049,Standard
1050,106791,2024-07-30,Address_1050,Standard
1051,71186,2024-04-21,Address_1051,Standard
1052,166016,2024-07-29,Address_1052,Standard
1053,2139,2024-12-29,Address_1053,Standard
1054,68674,2024-09-21,Address_1054,Standard
1055,6242,2024-06-02,Address_1055,Express
1056,74400,2024-10-23,Address_1056,Express
1057,2993,2024-05-07,Address_1057,Express
1058,144049,2024-04-21,Address_1058,Standard
1059,134525,2024-11-19,Address_1059,Standard
1060,127097,2024-09-24,Address_1060,Standard
1061,59517,2024-02-26,Address_1061,Standard
1062,114006,2024-06-22,Address_1062,Standard
1063,98811,2024-03-20,Address_1063,Express
1064,32156,2024-11-04,Address_1064,Express
1065,157981,2024-08-25,Address_1065,Express
1066,137529,2024-05-16,Address_1066,Express
1067,41365,2024-12-27,Address_1067,Standard
1068,35833,2024-02-04,Address_1068,Standard
1069,4195,2024-06-11,Address_1069,Standard
1070,83772,2024-04-12,Address_1070,Express
1071,58603,2024-12-04,Address_1071,Standard
1072,10737,2024-07-18,Address_1072,Express
1073,118523,2024-07-12,Address_1073,Standard
1074,129541,2024-03-11,Address_1074,Express
